fingerprint,line_count,file,directory,start_line,end_line
7b4445954c029b24a3de2426fb2d5876,4,templates/type/usergroup/edit.html,templates/type/usergroup/,1,7
7b4445954c029b24a3de2426fb2d5876,4,templates/type/template/edit.html,templates/type/template/,1,7
7b4445954c029b24a3de2426fb2d5876,4,templates/type/rawtext/edit.html,templates/type/rawtext/,1,7
7b4445954c029b24a3de2426fb2d5876,4,templates/type/permission/edit.html,templates/type/permission/,1,7
7b4445954c029b24a3de2426fb2d5876,4,templates/type/about/edit.html,templates/type/about/,1,7
141a0bee19eccbd22e5db999a37aebff,4,templates/account/loans.html,templates/account/,84,87
141a0bee19eccbd22e5db999a37aebff,4,macros/ManageLoansButtons.html,macros/,4,7
d350327382217baa40f35be1bb240dc9,4,templates/type/work/rdf.html,templates/type/work/,2,5
d350327382217baa40f35be1bb240dc9,4,templates/type/edition/rdf.html,templates/type/edition/,2,5
d350327382217baa40f35be1bb240dc9,4,templates/type/author/rdf.html,templates/type/author/,2,5
fd871c0396b22540fe7155029b1ed3c1,4,templates/type/author/edit.html,templates/type/author/,16,20
fd871c0396b22540fe7155029b1ed3c1,4,templates/tag/add.html,templates/tag/,10,14
fd871c0396b22540fe7155029b1ed3c1,4,templates/books/add.html,templates/books/,18,22
97f7ede85dfd8ac83f0d56a358eddba0,4,templates/type/permission/view.html,templates/type/permission/,1,6
97f7ede85dfd8ac83f0d56a358eddba0,4,templates/type/local_id/view.html,templates/type/local_id/,1,6
97f7ede85dfd8ac83f0d56a358eddba0,4,templates/type/language/view.html,templates/type/language/,1,6
cc75d5c1bb384a1ac958863284c4d04d,4,templates/book_providers/standard_ebooks_download_options.html,templates/book_providers/,6,9
cc75d5c1bb384a1ac958863284c4d04d,4,templates/book_providers/openstax_download_options.html,templates/book_providers/,5,8
cc75d5c1bb384a1ac958863284c4d04d,4,templates/book_providers/librivox_download_options.html,templates/book_providers/,3,6
cc75d5c1bb384a1ac958863284c4d04d,4,templates/book_providers/ia_download_options.html,templates/book_providers/,3,6
cc75d5c1bb384a1ac958863284c4d04d,4,templates/book_providers/gutenberg_download_options.html,templates/book_providers/,5,8
755b6c3669aa31351bd4681dca0bc80c,4,templates/account/observations.html,templates/account/,43,46
755b6c3669aa31351bd4681dca0bc80c,4,templates/account/notes.html,templates/account/,64,67
d12b312b6af6c75bb5f9ac8a386e9db7,4,templates/account/verify.html,templates/account/,4,8
d12b312b6af6c75bb5f9ac8a386e9db7,4,templates/account/password/reset_success.html,templates/account/password/,5,9
06de040537b6c28dffd69539e41f2a66,4,templates/type/list/view_body.html,templates/type/list/,131,134
06de040537b6c28dffd69539e41f2a66,4,macros/IABook.html,macros/,12,16
e7f529399e7e9b38b66c99219c16b2b7,4,templates/admin/permissions.html,templates/admin/,39,43
e7f529399e7e9b38b66c99219c16b2b7,4,templates/admin/imports-add.html,templates/admin/,17,20
e7f529399e7e9b38b66c99219c16b2b7,4,templates/account/privacy.html,templates/account/,64,67
e7f529399e7e9b38b66c99219c16b2b7,4,templates/account/notifications.html,templates/account/,44,47
741a44f91027a4bfaf62f7ecacdab4c3,4,templates/admin/waitinglists.html,templates/admin/,41,44
741a44f91027a4bfaf62f7ecacdab4c3,4,templates/admin/loans_table.html,templates/admin/,55,58
741a44f91027a4bfaf62f7ecacdab4c3,4,templates/account/loans.html,templates/account/,156,159
741a44f91027a4bfaf62f7ecacdab4c3,4,templates/account/loans.html,templates/account/,71,74
92533e9ef5854b3b1b0994c36042a8f1,4,templates/type/edition/view.html,templates/type/edition/,508,511
92533e9ef5854b3b1b0994c36042a8f1,4,templates/type/edition/view.html,templates/type/edition/,416,419
0465ac773694797eddfcbf447c1a4b17,4,templates/subjects/notfound.html,templates/subjects/,14,18
0465ac773694797eddfcbf447c1a4b17,4,templates/publishers/notfound.html,templates/publishers/,14,17
23fec0d2a362e4d5b8cf4d02ee57065a,4,templates/subjects.html,templates/,48,54
23fec0d2a362e4d5b8cf4d02ee57065a,4,templates/publishers/view.html,templates/publishers/,21,26
73b8a415ebf94d46b8151267fe5b8930,4,admin/templates/admin/index.html,admin/templates/admin/,128,131
73b8a415ebf94d46b8151267fe5b8930,4,admin/templates/admin/index.html,admin/templates/admin/,121,124
73b8a415ebf94d46b8151267fe5b8930,4,admin/templates/admin/index.html,admin/templates/admin/,114,117
73b8a415ebf94d46b8151267fe5b8930,4,admin/templates/admin/index.html,admin/templates/admin/,81,84
73b8a415ebf94d46b8151267fe5b8930,4,admin/templates/admin/index.html,admin/templates/admin/,75,78
73b8a415ebf94d46b8151267fe5b8930,4,admin/templates/admin/index.html,admin/templates/admin/,69,72
73b8a415ebf94d46b8151267fe5b8930,4,admin/templates/admin/index.html,admin/templates/admin/,63,66
73b8a415ebf94d46b8151267fe5b8930,4,admin/templates/admin/index.html,admin/templates/admin/,57,60
73b8a415ebf94d46b8151267fe5b8930,4,admin/templates/admin/index.html,admin/templates/admin/,51,54
73b8a415ebf94d46b8151267fe5b8930,4,admin/templates/admin/index.html,admin/templates/admin/,45,48
fe0e990cedfecb51e164319bf0969486,4,templates/books/edit/edition.html,templates/books/edit/,586,590
fe0e990cedfecb51e164319bf0969486,4,templates/books/edit/edition.html,templates/books/edit/,249,253
8e3e95706ca3473b09eb85b0574ff192,4,templates/type/work/editions.html,templates/type/work/,39,42
8e3e95706ca3473b09eb85b0574ff192,4,templates/books/edition-sort.html,templates/books/,65,68
40e7da10bfd55ab500b42d006af4cbf7,4,templates/status.html,templates/,65,68
40e7da10bfd55ab500b42d006af4cbf7,4,templates/admin/sponsorship.html,templates/admin/,94,97
e3fa8eba5cecefa8fa7c2114bd5dec5f,4,templates/merge_request_table/table_header.html,templates/merge_request_table/,95,98
e3fa8eba5cecefa8fa7c2114bd5dec5f,4,templates/home/categories.html,templates/home/,28,31
5e7bf95fb0e88a3256c872d58f4589e9,4,templates/books/edit/web.html,templates/books/edit/,53,56
5e7bf95fb0e88a3256c872d58f4589e9,4,macros/ShareModal.html,macros/,63,67
bc5f52e5b96ca36afc9db61c7c37a3c5,4,templates/my_books/dropdown_content.html,templates/my_books/,96,99
bc5f52e5b96ca36afc9db61c7c37a3c5,4,templates/login.html,templates/,54,58
bc5f52e5b96ca36afc9db61c7c37a3c5,4,templates/books/edit/excerpts.html,templates/books/edit/,42,45
bc5f52e5b96ca36afc9db61c7c37a3c5,4,macros/databarAuthor.html,macros/,56,59
bc5f52e5b96ca36afc9db61c7c37a3c5,4,macros/CreateListModal.html,macros/,23,26
d70e07f91374871669ca263070fa52fe,4,templates/publishers/view.html,templates/publishers/,107,110
d70e07f91374871669ca263070fa52fe,4,templates/publishers/index.html,templates/publishers/,6,9
9c106d93105c0d5a4263fec55327cf27,4,templates/books/edit/edition.html,templates/books/edit/,619,622
9c106d93105c0d5a4263fec55327cf27,4,templates/books/edit/edition.html,templates/books/edit/,156,164
9172ee705c1b43de92df7846d4e82252,4,templates/status.html,templates/,82,85
9172ee705c1b43de92df7846d4e82252,4,templates/recentchanges/render.html,templates/recentchanges/,52,55
9172ee705c1b43de92df7846d4e82252,4,templates/history.html,templates/,70,73
9172ee705c1b43de92df7846d4e82252,4,templates/books/edit/edition.html,templates/books/edit/,207,210
9172ee705c1b43de92df7846d4e82252,4,templates/admin/waitinglists.html,templates/admin/,83,86
9172ee705c1b43de92df7846d4e82252,4,templates/admin/sponsorship.html,templates/admin/,138,141
9172ee705c1b43de92df7846d4e82252,4,templates/admin/people/view.html,templates/admin/people/,224,227
9172ee705c1b43de92df7846d4e82252,4,templates/admin/people/index.html,templates/admin/people/,52,55
9172ee705c1b43de92df7846d4e82252,4,templates/admin/people/edits.html,templates/admin/people/,67,70
9172ee705c1b43de92df7846d4e82252,4,templates/admin/loans_table.html,templates/admin/,96,99
9172ee705c1b43de92df7846d4e82252,4,templates/admin/ip/view.html,templates/admin/ip/,70,73
9172ee705c1b43de92df7846d4e82252,4,templates/account/loans.html,templates/account/,202,205
9172ee705c1b43de92df7846d4e82252,4,templates/account/loans.html,templates/account/,106,109
9172ee705c1b43de92df7846d4e82252,4,macros/RecentChanges.html,macros/,48,51
746c20395935108a8399213c3b370005,4,templates/stats/readinglog.html,templates/stats/,56,59
746c20395935108a8399213c3b370005,4,templates/stats/readinglog.html,templates/stats/,35,38
746c20395935108a8399213c3b370005,4,templates/stats/readinglog.html,templates/stats/,18,21
746c20395935108a8399213c3b370005,4,templates/showmarc.html,templates/,38,41
746c20395935108a8399213c3b370005,4,templates/showia.html,templates/,32,35
746c20395935108a8399213c3b370005,4,templates/books/edit/edition.html,templates/books/edit/,616,619
746c20395935108a8399213c3b370005,4,templates/books/edit/edition.html,templates/books/edit/,529,532
746c20395935108a8399213c3b370005,4,templates/books/edit/edition.html,templates/books/edit/,473,476
746c20395935108a8399213c3b370005,4,templates/books/edit/edition.html,templates/books/edit/,236,239
746c20395935108a8399213c3b370005,4,templates/admin/waitinglists.html,templates/admin/,84,87
746c20395935108a8399213c3b370005,4,templates/admin/sponsorship.html,templates/admin/,139,143
746c20395935108a8399213c3b370005,4,templates/admin/loans_table.html,templates/admin/,97,100
746c20395935108a8399213c3b370005,4,templates/admin/index.html,templates/admin/,97,100
746c20395935108a8399213c3b370005,4,templates/admin/index.html,templates/admin/,62,65
746c20395935108a8399213c3b370005,4,templates/account/loans.html,templates/account/,203,206
746c20395935108a8399213c3b370005,4,templates/account/loans.html,templates/account/,107,110
746c20395935108a8399213c3b370005,4,templates/account/import.html,templates/account/,133,136
746c20395935108a8399213c3b370005,4,admin/templates/admin/index.html,admin/templates/admin/,170,173
746c20395935108a8399213c3b370005,4,admin/templates/admin/index.html,admin/templates/admin/,131,135
fe017e89c4726f702b6c794eb4dbe32c,4,templates/books/check.html,templates/books/,36,39
fe017e89c4726f702b6c794eb4dbe32c,4,macros/SearchResults.html,macros/,53,57
479400a7e6738b3a32eb9cfb63a85be6,4,templates/recentchanges/undo/view.html,templates/recentchanges/undo/,13,17
479400a7e6738b3a32eb9cfb63a85be6,4,templates/recentchanges/default/view.html,templates/recentchanges/default/,10,14
18c531a1151bb50c9e983fcbdc5d4a17,4,templates/type/tag/edit.html,templates/type/tag/,23,27
18c531a1151bb50c9e983fcbdc5d4a17,4,templates/type/about/edit.html,templates/type/about/,40,44
18c531a1151bb50c9e983fcbdc5d4a17,4,templates/type/about/edit.html,templates/type/about/,30,34
18c531a1151bb50c9e983fcbdc5d4a17,4,templates/type/about/edit.html,templates/type/about/,20,24
18c531a1151bb50c9e983fcbdc5d4a17,4,templates/permission.html,templates/,19,23
18c531a1151bb50c9e983fcbdc5d4a17,4,templates/my_books/dropdown_content.html,templates/my_books/,88,91
18c531a1151bb50c9e983fcbdc5d4a17,4,templates/covers/add.html,templates/covers/,58,62
18c531a1151bb50c9e983fcbdc5d4a17,4,templates/books/edit/excerpts.html,templates/books/edit/,20,25
18c531a1151bb50c9e983fcbdc5d4a17,4,templates/books/edit/edition.html,templates/books/edit/,571,575
18c531a1151bb50c9e983fcbdc5d4a17,4,templates/books/edit/edition.html,templates/books/edit/,561,564
18c531a1151bb50c9e983fcbdc5d4a17,4,templates/books/edit/edition.html,templates/books/edit/,551,554
18c531a1151bb50c9e983fcbdc5d4a17,4,templates/books/edit/edition.html,templates/books/edit/,352,356
18c531a1151bb50c9e983fcbdc5d4a17,4,templates/books/edit/edition.html,templates/books/edit/,342,346
18c531a1151bb50c9e983fcbdc5d4a17,4,templates/books/edit/edition.html,templates/books/edit/,327,331
18c531a1151bb50c9e983fcbdc5d4a17,4,templates/books/edit/edition.html,templates/books/edit/,239,243
18c531a1151bb50c9e983fcbdc5d4a17,4,templates/books/edit/edition.html,templates/books/edit/,146,150
18c531a1151bb50c9e983fcbdc5d4a17,4,templates/books/edit/edition.html,templates/books/edit/,136,140
18c531a1151bb50c9e983fcbdc5d4a17,4,templates/books/edit/edition.html,templates/books/edit/,123,130
18c531a1151bb50c9e983fcbdc5d4a17,4,templates/books/edit/edition.html,templates/books/edit/,113,117
18c531a1151bb50c9e983fcbdc5d4a17,4,templates/books/edit/edition.html,templates/books/edit/,103,107
18c531a1151bb50c9e983fcbdc5d4a17,4,templates/books/edit/about.html,templates/books/edit/,50,54
18c531a1151bb50c9e983fcbdc5d4a17,4,templates/books/edit/about.html,templates/books/edit/,39,43
18c531a1151bb50c9e983fcbdc5d4a17,4,templates/books/edit/about.html,templates/books/edit/,28,32
18c531a1151bb50c9e983fcbdc5d4a17,4,templates/books/add.html,templates/books/,48,52
18c531a1151bb50c9e983fcbdc5d4a17,4,macros/databarAuthor.html,macros/,48,51
18c531a1151bb50c9e983fcbdc5d4a17,4,macros/databarAuthor.html,macros/,40,43
18c531a1151bb50c9e983fcbdc5d4a17,4,macros/CreateListModal.html,macros/,15,18
66eeaadf821466952cb1843bfddb8ed6,4,templates/books/edit/excerpts.html,templates/books/edit/,94,97
66eeaadf821466952cb1843bfddb8ed6,4,templates/books/edit/edition.html,templates/books/edit/,532,535
66eeaadf821466952cb1843bfddb8ed6,4,templates/books/edit/edition.html,templates/books/edit/,476,479
66eeaadf821466952cb1843bfddb8ed6,4,templates/books/edit/edition.html,templates/books/edit/,388,393
cae965d5a04af7f3004acfcb247f0514,4,templates/type/author/view.html,templates/type/author/,34,38
cae965d5a04af7f3004acfcb247f0514,4,macros/Metatags.html,macros/,10,14
827056c9afc0fd3d775e19d539959658,4,templates/type/tag/edit.html,templates/type/tag/,35,38
827056c9afc0fd3d775e19d539959658,4,templates/tag/add.html,templates/tag/,39,42
8ddc7a0387a900b9311fa6d95da8a8e1,4,admin/templates/admin/index.html,admin/templates/admin/,158,161
